quality,subsample,stdHuffmanTables,oldSize,newSize,time
71,4:2:2,False,786486,37964,1.4372000694274902
71,4:2:2,False,786486,49223,1.732748031616211
71,4:2:2,False,786486,65421,2.0001399517059326
71,4:2:2,False,786486,52227,1.7052597999572754
71,4:2:2,False,786486,44264,1.5280218124389648
71,4:2:2,False,786486,16231,1.0599942207336426
71,4:2:2,False,786486,24913,1.2194178104400635
71,4:2:2,False,786486,49688,1.6123788356781006
71,4:2:2,False,786486,43524,1.5214440822601318
71,4:2:2,False,786486,55200,1.7637739181518555
71,4:2:2,False,786486,48470,1.6309938430786133
71,4:2:2,False,786486,40781,1.5007290840148926
71,4:2:2,False,786486,27313,1.2305388450622559
71,4:2:2,False,786486,25100,1.1536400318145752
71,4:2:2,False,786486,40850,1.4566771984100342
71,4:2:2,False,786486,50027,1.6276211738586426
71,4:2:2,False,786486,38684,1.4488399028778076
71,4:2:2,False,786486,60488,1.8144710063934326
71,4:2:2,False,786486,92840,2.487163782119751
81,4:4:4,True,786486,65365,1.5001170635223389
81,4:4:4,True,786486,55003,1.3723959922790527
81,4:4:4,True,786486,75787,1.7540788650512695
81,4:4:4,True,786486,102542,2.08585786819458
81,4:4:4,True,786486,77578,1.67966890335083
81,4:4:4,True,786486,66747,1.4967529773712158
81,4:4:4,True,786486,25824,0.892754077911377
81,4:4:4,True,786486,40306,1.136789083480835
81,4:4:4,True,786486,76624,1.6208460330963135
81,4:4:4,True,786486,62601,1.4176199436187744
81,4:4:4,True,786486,84568,1.7841088771820068
81,4:4:4,True,786486,73648,1.5730228424072266
81,4:4:4,True,786486,63523,1.491804838180542
81,4:4:4,True,786486,45117,1.207679033279419
81,4:4:4,True,786486,38813,1.0846240520477295
81,4:4:4,True,786486,60070,1.405472993850708
81,4:4:4,True,786486,72758,1.582352876663208
81,4:4:4,True,786486,56648,1.3676331043243408
81,4:4:4,True,786486,89651,1.8136320114135742
81,4:4:4,True,786486,143883,2.6542389392852783
81,4:4:4,False,786486,64409,2.262615919113159
81,4:4:4,False,786486,53133,2.036850929260254
81,4:4:4,False,786486,74355,2.5014939308166504
81,4:4:4,False,786486,100950,3.0115702152252197
81,4:4:4,False,786486,76685,2.5405051708221436
81,4:4:4,False,786486,65908,2.2994048595428467
81,4:4:4,False,786486,24264,1.5096979141235352
81,4:4:4,False,786486,38083,1.8137118816375732
81,4:4:4,False,786486,75293,2.5802109241485596
81,4:4:4,False,786486,61442,2.221959114074707
81,4:4:4,False,786486,83200,2.7190349102020264
81,4:4:4,False,786486,72326,2.4074490070343018
81,4:4:4,False,786486,62262,2.400920867919922
81,4:4:4,False,786486,43909,1.947760820388794
81,4:4:4,False,786486,38193,1.7741470336914062
81,4:4:4,False,786486,59311,2.2129528522491455
81,4:4:4,False,786486,72000,2.4143381118774414
81,4:4:4,False,786486,55536,2.206418991088867
81,4:4:4,False,786486,87561,2.644690990447998
81,4:4:4,False,786486,141034,3.734480857849121
81,4:2:0,True,786486,52149,1.0312609672546387
81,4:2:0,True,786486,46191,0.9430632591247559
81,4:2:0,True,786486,62143,1.2048561573028564
81,4:2:0,True,786486,80684,1.4691448211669922
81,4:2:0,True,786486,64125,1.2069268226623535
81,4:2:0,True,786486,51481,1.0075058937072754
81,4:2:0,True,786486,19645,0.5416030883789062
81,4:2:0,True,786486,33371,0.77107834815979
81,4:2:0,True,786486,57011,1.0737028121948242
81,4:2:0,True,786486,52449,1.0072429180145264
81,4:2:0,True,786486,67044,1.253998041152954
81,4:2:0,True,786486,54549,1.036668062210083
81,4:2:0,True,786486,51748,1.043877124786377
81,4:2:0,True,786486,35045,0.7883410453796387
81,4:2:0,True,786486,29544,0.6897940635681152
81,4:2:0,True,786486,48886,0.9742391109466553
81,4:2:0,True,786486,60014,1.1300618648529053
81,4:2:0,True,786486,48330,0.9778261184692383
81,4:2:0,True,786486,70519,1.2599480152130127
81,4:2:0,True,786486,111021,1.8977558612823486
81,4:2:0,False,786486,51475,1.4895570278167725
81,4:2:0,False,786486,44665,1.354403018951416
81,4:2:0,False,786486,61301,1.7103900909423828
81,4:2:0,False,786486,79650,2.049980878829956
81,4:2:0,False,786486,63531,1.714766025543213
81,4:2:0,False,786486,50848,1.454024076461792
81,4:2:0,False,786486,18870,0.8637752532958984
81,4:2:0,False,786486,32076,1.1604280471801758
81,4:2:0,False,786486,55971,1.534466028213501
81,4:2:0,False,786486,51496,1.4731709957122803
81,4:2:0,False,786486,66144,1.7871172428131104
81,4:2:0,False,786486,53623,1.492499828338623
81,4:2:0,False,786486,51053,1.5183751583099365
81,4:2:0,False,786486,34143,1.180872917175293
81,4:2:0,False,786486,28961,1.0525221824645996
81,4:2:0,False,786486,48311,1.4109699726104736
81,4:2:0,False,786486,59411,1.6185390949249268
81,4:2:0,False,786486,47689,1.4490549564361572
81,4:2:0,False,786486,69051,1.8147807121276855
81,4:2:0,False,786486,108847,2.724813938140869
81,4:1:1,True,786486,52149,1.0907387733459473
81,4:1:1,True,786486,46191,0.9687931537628174
81,4:1:1,True,786486,62143,1.2750909328460693
81,4:1:1,True,786486,80684,1.5000231266021729
81,4:1:1,True,786486,64125,1.27305006980896
81,4:1:1,True,786486,51481,1.0198278427124023
81,4:1:1,True,786486,19645,0.5421609878540039
81,4:1:1,True,786486,33371,0.7871201038360596
81,4:1:1,True,786486,57011,1.1302587985992432
81,4:1:1,True,786486,52449,1.042687177658081
81,4:1:1,True,786486,67044,1.2733991146087646
81,4:1:1,True,786486,54549,1.040513038635254
81,4:1:1,True,786486,51748,1.0753700733184814
81,4:1:1,True,786486,35045,0.8089151382446289
81,4:1:1,True,786486,29544,0.7242779731750488
81,4:1:1,True,786486,48886,1.02829909324646
81,4:1:1,True,786486,60014,1.1908011436462402
81,4:1:1,True,786486,48330,0.9934689998626709
81,4:1:1,True,786486,70519,1.280580759048462
81,4:1:1,True,786486,111021,1.931018590927124
81,4:1:1,False,786486,51475,1.5371787548065186
81,4:1:1,False,786486,44665,1.3712997436523438
81,4:1:1,False,786486,61301,1.7520179748535156
81,4:1:1,False,786486,79650,2.0781500339508057
81,4:1:1,False,786486,63531,1.7198162078857422
81,4:1:1,False,786486,50848,1.4628939628601074
81,4:1:1,False,786486,18870,0.8661458492279053
81,4:1:1,False,786486,32076,1.1735529899597168
81,4:1:1,False,786486,55971,1.5390441417694092
81,4:1:1,False,786486,51496,1.4532840251922607
81,4:1:1,False,786486,66144,1.7725400924682617
81,4:1:1,False,786486,53623,1.4852311611175537
81,4:1:1,False,786486,51053,1.5713779926300049
81,4:1:1,False,786486,34143,1.2321560382843018
81,4:1:1,False,786486,28961,1.083319902420044
81,4:1:1,False,786486,48311,1.4400110244750977
81,4:1:1,False,786486,59411,1.6319999694824219
81,4:1:1,False,786486,47689,1.4919722080230713
81,4:1:1,False,786486,69051,1.8535740375518799
81,4:1:1,False,786486,108847,2.6726551055908203
81,4:2:2,True,786486,56959,1.223984956741333
81,4:2:2,True,786486,49374,1.0742378234863281
81,4:2:2,True,786486,66612,1.4035210609436035
81,4:2:2,True,786486,88384,1.76572585105896
81,4:2:2,True,786486,68697,1.3809032440185547
81,4:2:2,True,786486,57068,1.2008168697357178
81,4:2:2,True,786486,21871,0.6702799797058105
81,4:2:2,True,786486,35452,0.9014482498168945
81,4:2:2,True,786486,64720,1.2901029586791992
81,4:2:2,True,786486,56015,1.162187099456787
81,4:2:2,True,786486,73541,1.452868938446045
81,4:2:2,True,786486,62053,1.2304799556732178
81,4:2:2,True,786486,55828,1.2056093215942383
81,4:2:2,True,786486,38481,0.9403181076049805
81,4:2:2,True,786486,33335,0.8518311977386475
81,4:2:2,True,786486,53288,1.149472951889038
81,4:2:2,True,786486,64711,1.3078298568725586
81,4:2:2,True,786486,51069,1.1407160758972168
81,4:2:2,True,786486,77483,1.4694180488586426
81,4:2:2,True,786486,123573,2.180634021759033
81,4:2:2,False,786486,56224,1.7538578510284424
81,4:2:2,False,786486,47756,1.5913259983062744
81,4:2:2,False,786486,65586,1.9750521183013916
81,4:2:2,False,786486,87005,2.4164600372314453
81,4:2:2,False,786486,68023,1.9794268608093262
81,4:2:2,False,786486,56382,1.7309019565582275
81,4:2:2,False,786486,20936,1.0772740840911865
81,4:2:2,False,786486,33862,1.3769960403442383
81,4:2:2,False,786486,63462,1.8462340831756592
81,4:2:2,False,786486,55050,1.6975786685943604
81,4:2:2,False,786486,72383,2.101133108139038
81,4:2:2,False,786486,61029,1.7979207038879395
81,4:2:2,False,786486,54963,1.7623260021209717
81,4:2:2,False,786486,37473,1.4279069900512695
81,4:2:2,False,786486,32684,1.3131728172302246
81,4:2:2,False,786486,52614,1.6682608127593994
81,4:2:2,False,786486,64070,1.8800482749938965
81,4:2:2,False,786486,50340,1.6507678031921387
81,4:2:2,False,786486,75776,2.0661213397979736
81,4:2:2,False,786486,120722,3.0014588832855225
91,4:4:4,True,786486,104594,2.0551719665527344
91,4:4:4,True,786486,81962,1.6878247261047363
91,4:4:4,True,786486,120692,2.317452907562256
91,4:4:4,True,786486,172039,3.0713391304016113
91,4:4:4,True,786486,123449,2.3182969093322754
91,4:4:4,True,786486,101840,1.9772779941558838
91,4:4:4,True,786486,38898,1.078589916229248
91,4:4:4,True,786486,66021,1.5200350284576416
91,4:4:4,True,786486,117995,2.254312038421631
91,4:4:4,True,786486,94872,1.8624708652496338
91,4:4:4,True,786486,135325,2.4886040687561035
91,4:4:4,True,786486,109579,2.0380330085754395
91,4:4:4,True,786486,105898,2.111470937728882
91,4:4:4,True,786486,76225,1.6661121845245361
91,4:4:4,True,786486,61103,1.4058148860931396
91,4:4:4,True,786486,93280,1.8727750778198242
91,4:4:4,True,786486,111054,2.1581521034240723
91,4:4:4,True,786486,88966,1.8656857013702393
91,4:4:4,True,786486,134485,2.470613479614258
91,4:4:4,True,786486,231747,3.941810131072998
91,4:4:4,False,786486,103048,2.973644733428955
91,4:4:4,False,786486,79351,2.4903528690338135
91,4:4:4,False,786486,119155,3.316709041595459
91,4:4:4,False,786486,166744,4.379962205886841
91,4:4:4,False,786486,121769,3.331780195236206
91,4:4:4,False,786486,100275,2.839513063430786
91,4:4:4,False,786486,38106,1.7335700988769531
91,4:4:4,False,786486,64939,2.3046958446502686
91,4:4:4,False,786486,114562,3.0909979343414307
91,4:4:4,False,786486,92640,2.703977346420288
91,4:4:4,False,786486,132613,3.5087339878082275
91,4:4:4,False,786486,106167,2.890852212905884
91,4:4:4,False,786486,104271,3.0641629695892334
91,4:4:4,False,786486,74754,2.526472806930542
91,4:4:4,False,786486,60460,2.1795289516448975
91,4:4:4,False,786486,91845,2.7482481002807617
91,4:4:4,False,786486,109597,3.304772138595581
91,4:4:4,False,786486,87745,2.8052449226379395
91,4:4:4,False,786486,129220,3.3762171268463135
91,4:4:4,False,786486,223467,5.515623092651367
91,4:2:0,True,786486,81030,1.4740750789642334
91,4:2:0,True,786486,66408,1.2104928493499756
91,4:2:0,True,786486,96438,1.7176811695098877
91,4:2:0,True,786486,126002,2.1192498207092285
91,4:2:0,True,786486,99070,1.6997451782226562
91,4:2:0,True,786486,77277,1.3559918403625488
91,4:2:0,True,786486,29394,0.6742949485778809
91,4:2:0,True,786486,53611,1.0719480514526367
91,4:2:0,True,786486,85223,1.4744908809661865
91,4:2:0,True,786486,77535,1.3722972869873047
91,4:2:0,True,786486,104112,1.829801082611084
91,4:2:0,True,786486,81213,1.3989827632904053
91,4:2:0,True,786486,83262,1.5983190536499023
91,4:2:0,True,786486,57420,1.151205062866211
91,4:2:0,True,786486,46095,0.9388458728790283
91,4:2:0,True,786486,73973,1.3493320941925049
91,4:2:0,True,786486,90248,1.639117956161499
91,4:2:0,True,786486,73600,1.3343751430511475
91,4:2:0,True,786486,103773,1.7109580039978027
91,4:2:0,True,786486,164481,2.6991002559661865
91,4:2:0,False,786486,79706,2.0078063011169434
91,4:2:0,False,786486,64057,1.849064826965332
91,4:2:0,False,786486,95429,2.3550028800964355
91,4:2:0,False,786486,122828,2.9909510612487793
91,4:2:0,False,786486,97619,2.358220100402832
91,4:2:0,False,786486,75768,1.922226905822754
91,4:2:0,False,786486,28760,1.1160578727722168
91,4:2:0,False,786486,52964,1.6053719520568848
91,4:2:0,False,786486,82727,2.026125907897949
91,4:2:0,False,786486,75501,1.877030849456787
91,4:2:0,False,786486,102168,2.4371609687805176
91,4:2:0,False,786486,78671,1.976470947265625
91,4:2:0,False,786486,82291,2.175244092941284
91,4:2:0,False,786486,56450,1.666797161102295
91,4:2:0,False,786486,45536,1.3705449104309082
91,4:2:0,False,786486,72902,1.8540380001068115
91,4:2:0,False,786486,88711,2.1634461879730225
91,4:2:0,False,786486,72707,1.9011189937591553
91,4:2:0,False,786486,99673,2.3177709579467773
91,4:2:0,False,786486,159519,3.581982135772705
91,4:1:1,True,786486,81030,1.4627315998077393
91,4:1:1,True,786486,66408,1.2159333229064941
91,4:1:1,True,786486,96438,1.7755558490753174
91,4:1:1,True,786486,126002,2.7292497158050537
91,4:1:1,True,786486,99070,2.0224339962005615
91,4:1:1,True,786486,77277,1.3757131099700928
91,4:1:1,True,786486,29394,0.6828410625457764
91,4:1:1,True,786486,53611,1.121842861175537
91,4:1:1,True,786486,85223,1.5019850730895996
91,4:1:1,True,786486,77535,1.740516185760498
91,4:1:1,True,786486,104112,2.296549081802368
91,4:1:1,True,786486,81213,1.429887056350708
91,4:1:1,True,786486,83262,1.6376261711120605
91,4:1:1,True,786486,57420,1.1252942085266113
91,4:1:1,True,786486,46095,0.925147294998169
91,4:1:1,True,786486,73973,1.3669459819793701
91,4:1:1,True,786486,90248,1.5619800090789795
91,4:1:1,True,786486,73600,1.3314690589904785
91,4:1:1,True,786486,103773,1.7056522369384766
91,4:1:1,True,786486,164481,2.6375010013580322
91,4:1:1,False,786486,79706,2.0120489597320557
91,4:1:1,False,786486,64057,1.678537130355835
91,4:1:1,False,786486,95429,2.3235557079315186
91,4:1:1,False,786486,122828,2.8387351036071777
91,4:1:1,False,786486,97619,2.315504789352417
91,4:1:1,False,786486,75768,1.8765549659729004
91,4:1:1,False,786486,28760,1.042060136795044
91,4:1:1,False,786486,52964,1.5485849380493164
91,4:1:1,False,786486,82727,1.9905803203582764
91,4:1:1,False,786486,75501,1.866241693496704
91,4:1:1,False,786486,102168,2.4274396896362305
91,4:1:1,False,786486,78671,1.9087512493133545
91,4:1:1,False,786486,82291,2.1509079933166504
91,4:1:1,False,786486,56450,1.6839001178741455
91,4:1:1,False,786486,45536,1.419816017150879
91,4:1:1,False,786486,72902,1.8835210800170898
91,4:1:1,False,786486,88711,2.1630966663360596
91,4:1:1,False,786486,72707,1.873426914215088
91,4:1:1,False,786486,99673,2.3294458389282227
91,4:1:1,False,786486,159519,3.588265895843506
91,4:2:2,True,786486,89982,1.766489028930664
91,4:2:2,True,786486,72398,1.4224419593811035
91,4:2:2,True,786486,105176,1.9268319606781006
91,4:2:2,True,786486,142209,2.456563949584961
91,4:2:2,True,786486,107761,1.9147839546203613
91,4:2:2,True,786486,86385,1.5836129188537598
91,4:2:2,True,786486,33013,0.820749044418335
91,4:2:2,True,786486,57539,1.213944911956787
91,4:2:2,True,786486,97802,1.7275669574737549
91,4:2:2,True,786486,84119,1.5323917865753174
91,4:2:2,True,786486,115744,2.0288047790527344
91,4:2:2,True,786486,92697,1.629136085510254
91,4:2:2,True,786486,91252,1.703312873840332
91,4:2:2,True,786486,64140,1.3018507957458496
91,4:2:2,True,786486,52090,1.0959789752960205
91,4:2:2,True,786486,81619,1.518751859664917
91,4:2:2,True,786486,98212,1.7378551959991455
91,4:2:2,True,786486,78908,1.494657039642334
91,4:2:2,True,786486,115271,1.9423952102661133
91,4:2:2,True,786486,188856,3.076256036758423
91,4:2:2,False,786486,88443,2.3282060623168945
91,4:2:2,False,786486,69752,1.955714225769043
91,4:2:2,False,786486,103871,2.651419162750244
91,4:2:2,False,786486,138154,3.3229970932006836
91,4:2:2,False,786486,106196,2.6431760787963867
91,4:2:2,False,786486,84838,2.220536231994629
91,4:2:2,False,786486,32394,1.2706680297851562
91,4:2:2,False,786486,56710,1.7852399349212646
91,4:2:2,False,786486,94756,2.3876140117645264
91,4:2:2,False,786486,81943,2.156370162963867
91,4:2:2,False,786486,113266,2.7994041442871094
91,4:2:2,False,786486,89650,2.2641689777374268
91,4:2:2,False,786486,89984,2.405728816986084
91,4:2:2,False,786486,62913,1.8994948863983154
91,4:2:2,False,786486,51349,1.6442711353302002
91,4:2:2,False,786486,80344,2.1606369018554688
91,4:2:2,False,786486,96577,2.44883394241333
91,4:2:2,False,786486,77930,2.1268301010131836
91,4:2:2,False,786486,110700,2.6411538124084473
91,4:2:2,False,786486,182411,4.08229398727417
1,4:4:4,True,786486,9703,0.7060880661010742
1,4:4:4,False,786486,5180,1.1175909042358398
1,4:2:0,True,786486,6631,0.34191203117370605
1,4:2:0,False,786486,3619,0.5861401557922363
1,4:1:1,True,786486,6631,0.3557591438293457
1,4:1:1,False,786486,3619,0.5831170082092285
1,4:2:2,True,786486,7606,0.4390997886657715
1,4:2:2,False,786486,4090,0.7696259021759033
11,4:4:4,True,786486,19331,0.7991480827331543
11,4:4:4,False,786486,15454,1.3299870491027832
11,4:2:0,True,786486,15885,0.489001989364624
11,4:2:0,False,786486,13422,0.7886788845062256
11,4:1:1,True,786486,15885,0.48982787132263184
11,4:1:1,False,786486,13422,0.7913041114807129
11,4:2:2,True,786486,16942,0.594890832901001
11,4:2:2,False,786486,14025,0.9774479866027832
21,4:4:4,True,786486,30428,0.9745509624481201
21,4:4:4,False,786486,27168,1.5708301067352295
21,4:2:0,True,786486,25681,0.6426670551300049
21,4:2:0,False,786486,23668,0.9927568435668945
21,4:1:1,True,786486,25681,0.6442701816558838
21,4:1:1,False,786486,23668,0.985306978225708
21,4:2:2,True,786486,27112,0.7605881690979004
21,4:2:2,False,786486,24725,1.1749560832977295
31,4:4:4,True,786486,40231,1.1355018615722656
31,4:4:4,False,786486,37535,1.7599220275878906
31,4:2:0,True,786486,33695,0.779782772064209
31,4:2:0,False,786486,32028,1.160167932510376
31,4:1:1,True,786486,33695,0.7803032398223877
31,4:1:1,False,786486,32028,1.156641960144043
31,4:2:2,True,786486,35636,0.892376184463501
31,4:2:2,False,786486,33695,1.3469340801239014
41,4:4:4,True,786486,49085,1.2875630855560303
41,4:4:4,False,786486,46894,1.9990978240966797
41,4:2:0,True,786486,40684,0.8932840824127197
41,4:2:0,False,786486,39295,1.304509162902832
41,4:1:1,True,786486,40684,0.8980522155761719
41,4:1:1,False,786486,39295,1.3052408695220947
41,4:2:2,True,786486,43214,1.040870189666748
41,4:2:2,False,786486,41618,1.5236890316009521
51,4:4:4,True,786486,57078,1.415065050125122
51,4:4:4,False,786486,55355,2.150491237640381
51,4:2:0,True,786486,46813,0.9818477630615234
51,4:2:0,False,786486,45669,1.4466769695281982
51,4:1:1,True,786486,46813,0.9988400936126709
51,4:1:1,False,786486,45669,1.4219026565551758
51,4:2:2,True,786486,49916,1.1213560104370117
51,4:2:2,False,786486,48674,1.6628599166870117
61,4:4:4,True,786486,67296,1.5679559707641602
61,4:4:4,False,786486,65828,2.3445792198181152
61,4:2:0,True,786486,54677,1.1021130084991455
61,4:2:0,False,786486,53788,1.576972246170044
61,4:1:1,True,786486,54677,1.1021530628204346
61,4:1:1,False,786486,53788,1.576451301574707
61,4:2:2,True,786486,58621,1.2524800300598145
61,4:2:2,False,786486,57576,1.8156960010528564
71,4:4:4,True,786486,81984,1.779620885848999
71,4:4:4,False,786486,80516,2.614875316619873
71,4:2:0,True,786486,65604,1.2700049877166748
71,4:2:0,False,786486,64776,1.7780017852783203
71,4:1:1,True,786486,65604,1.2555923461914062
71,4:1:1,False,786486,64776,1.7711360454559326
71,4:2:2,True,786486,70842,1.428853988647461
71,4:2:2,False,786486,69799,2.04761004447937
81,4:4:4,True,786486,108235,2.187795877456665
81,4:4:4,False,786486,106525,3.0924530029296875
81,4:2:0,True,786486,85176,1.5369751453399658
81,4:2:0,False,786486,84082,2.1219871044158936
81,4:1:1,True,786486,85176,1.5299160480499268
81,4:1:1,False,786486,84082,2.1081268787384033
81,4:2:2,True,786486,92927,1.7424800395965576
81,4:2:2,False,786486,91636,2.4363269805908203
91,4:4:4,True,786486,178153,3.1846961975097656
91,4:4:4,False,786486,172758,4.336274862289429
91,4:2:0,True,786486,131402,2.189281940460205
91,4:2:0,False,786486,127963,2.9093081951141357
91,4:1:1,True,786486,131402,2.17136812210083
91,4:1:1,False,786486,127963,2.898983955383301
91,4:2:2,True,786486,148209,2.532512903213501
91,4:2:2,False,786486,143833,3.3971500396728516
